"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Phosphorus",".","7723-14-0","N","EP200.8",397,"J","",,200,"ug/L",5,100,100,,,400,99.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Potassium",".","7440-09-7","N","EP200.8",2500,"=","",,500,"ug/L",5,100,100,,,2500,99.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Selenium",".","7782-49-2","N","EP200.8",51.1,"=","",,5,"ug/L",5,100,100,,,50,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,20,"AKA",10,5,3
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Silicon",".","7440-21-3","N","EP200.8",1990,"J","",,1000,"ug/L",5,100,100,,,2000,99.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,21,"AKA",2000,1000,620
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Silver",".","7440-22-4","N","EP200.8",5.02,"=","",,1,"ug/L",5,100,100,,,5,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,22,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Sodium",".","7440-23-5","N","EP200.8",2470,"=","",,500,"ug/L",5,100,100,,,2500,98.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,23,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Thallium",".","7440-28-0","N","EP200.8",5.01,"=","",,1,"ug/L",5,100,100,,,5,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,25,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Tin",".","7440-31-5","N","EP200.8",50.1,"=","",,1,"ug/L",5,100,100,,,50,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,29,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Titanium",".","7440-32-6","N","EP200.8",50.2,"=","",,25,"ug/L",5,100,100,,,50,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,26,"AKA",50,25,15.5
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Vanadium",".","7440-62-2","N","EP200.8",38.1,"J","",,20,"ug/L",5,100,100,,,40,95.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,28,"AKA",40,20,12.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628207","CCV","","08/05/2021 15:42","08/05/2021 10:39","MMS11228","","","","Zinc",".","7440-66-6","N","EP200.8",50.6,"=","",,10,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"AKA",20,10,6.2
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Aluminum",".","7429-90-5","N","EP200.8",40.7,"=","",,20,"ug/L",5,100,100,,,40,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,1,"AKA",40,20,12.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Antimony",".","7440-36-0","N","EP200.8",50.7,"=","",,1,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,2,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Arsenic",".","7440-38-2","N","EP200.8",49.9,"=","",,5,"ug/L",5,100,100,,,50,99.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"AKA",10,5,3
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Barium",".","7440-39-3","N","EP200.8",24.9,"=","",,3,"ug/L",5,100,100,,,25,99.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,4,"AKA",6,3,1.88
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Beryllium",".","7440-41-7","N","EP200.8",20.1,"=","",,0.4,"ug/L",5,100,100,,,20,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,5,"AKA",0.8,0.4,0.26
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Cadmium",".","7440-43-9","N","EP200.8",25.2,"=","",,0.5,"ug/L",5,100,100,,,25,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"AKA",1,0.5,0.3
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Calcium",".","7440-70-2","N","EP200.8",2550,"=","",,500,"ug/L",5,100,100,,,2500,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,8,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Chromium",".","7440-47-3","N","EP200.8",48.8,"=","",,5,"ug/L",5,100,100,,,50,97.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"AKA",10,5,5
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Cobalt",".","7440-48-4","N","EP200.8",38.9,"=","",,4,"ug/L",5,100,100,,,40,97.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,10,"AKA",8,4,2.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Copper",".","7440-50-8","N","EP200.8",49.5,"=","",,1,"ug/L",5,100,100,,,50,99,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Iron",".","7439-89-6","N","EP200.8",2500,"=","",,250,"ug/L",5,100,100,,,2500,99.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,12,"AKA",500,250,156
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.2,"ug/L",5,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"AKA",0.4,0.2,0.14
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Magnesium",".","7439-95-4","N","EP200.8",2530,"=","",,50,"ug/L",5,100,100,,,2500,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,14,"AKA",100,50,30
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Manganese",".","7439-96-5","N","EP200.8",49.5,"=","",,1,"ug/L",5,100,100,,,50,99,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,15,"AKA",2,1,0.7
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Molybdenum",".","7439-98-7","N","EP200.8",19.6,"=","",,2,"ug/L",5,100,100,,,20,97.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,16,"AKA",4,2,1.24
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Nickel",".","7440-02-0","N","EP200.8",19.9,"=","",,2,"ug/L",5,100,100,,,20,99.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Phosphorus",".","7723-14-0","N","EP200.8",405,"=","",,200,"ug/L",5,100,100,,,400,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Potassium",".","7440-09-7","N","EP200.8",2520,"=","",,500,"ug/L",5,100,100,,,2500,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Selenium",".","7782-49-2","N","EP200.8",50.3,"=","",,5,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,20,"AKA",10,5,3
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Silicon",".","7440-21-3","N","EP200.8",2020,"=","",,1000,"ug/L",5,100,100,,,2000,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,21,"AKA",2000,1000,620
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Silver",".","7440-22-4","N","EP200.8",5.04,"=","",,1,"ug/L",5,100,100,,,5,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,22,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Sodium",".","7440-23-5","N","EP200.8",2520,"=","",,500,"ug/L",5,100,100,,,2500,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,23,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Thallium",".","7440-28-0","N","EP200.8",5.02,"=","",,1,"ug/L",5,100,100,,,5,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,25,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Tin",".","7440-31-5","N","EP200.8",50.5,"=","",,1,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,29,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Titanium",".","7440-32-6","N","EP200.8",50.7,"=","",,25,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,26,"AKA",50,25,15.5
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Vanadium",".","7440-62-2","N","EP200.8",38.2,"J","",,20,"ug/L",5,100,100,,,40,95.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,28,"AKA",40,20,12.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628209","CCV","","08/05/2021 15:42","08/05/2021 10:20","MMS11228","","","","Zinc",".","7440-66-6","N","EP200.8",50.6,"=","",,10,"ug/L",5,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"AKA",20,10,6.2
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Aluminum",".","7429-90-5","N","EP200.8",38.2,"J","",,20,"ug/L",5,100,100,,,40,95.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,1,"AKA",40,20,12.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Antimony",".","7440-36-0","N","EP200.8",47.4,"=","",,1,"ug/L",5,100,100,,,50,94.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,2,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Arsenic",".","7440-38-2","N","EP200.8",46.9,"=","",,5,"ug/L",5,100,100,,,50,93.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"AKA",10,5,3
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Barium",".","7440-39-3","N","EP200.8",23.6,"=","",,3,"ug/L",5,100,100,,,25,94.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,4,"AKA",6,3,1.88
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Beryllium",".","7440-41-7","N","EP200.8",18.5,"=","",,0.4,"ug/L",5,100,100,,,20,92.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,5,"AKA",0.8,0.4,0.26
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Cadmium",".","7440-43-9","N","EP200.8",23.7,"=","",,0.5,"ug/L",5,100,100,,,25,94.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"AKA",1,0.5,0.3
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Calcium",".","7440-70-2","N","EP200.8",2360,"=","",,500,"ug/L",5,100,100,,,2500,94.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,8,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Chromium",".","7440-47-3","N","EP200.8",44.6,"=","",,5,"ug/L",5,100,100,,,50,89.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"AKA",10,5,5
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Cobalt",".","7440-48-4","N","EP200.8",36.9,"=","",,4,"ug/L",5,100,100,,,40,92.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,10,"AKA",8,4,2.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Copper",".","7440-50-8","N","EP200.8",46.9,"=","",,1,"ug/L",5,100,100,,,50,93.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Iron",".","7439-89-6","N","EP200.8",2310,"=","",,250,"ug/L",5,100,100,,,2500,92.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,12,"AKA",500,250,156
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.2,"ug/L",5,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"AKA",0.4,0.2,0.14
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Magnesium",".","7439-95-4","N","EP200.8",2390,"=","",,50,"ug/L",5,100,100,,,2500,95.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,14,"AKA",100,50,30
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Manganese",".","7439-96-5","N","EP200.8",46.2,"=","",,1,"ug/L",5,100,100,,,50,92.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,15,"AKA",2,1,0.7
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Molybdenum",".","7439-98-7","N","EP200.8",19.5,"=","",,2,"ug/L",5,100,100,,,20,97.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,16,"AKA",4,2,1.24
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Nickel",".","7440-02-0","N","EP200.8",18.9,"=","",,2,"ug/L",5,100,100,,,20,94.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,17,"AKA",4,2,1.24
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Phosphorus",".","7723-14-0","N","EP200.8",376,"J","",,200,"ug/L",5,100,100,,,400,93.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,18,"AKA",400,200,124
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Potassium",".","7440-09-7","N","EP200.8",2380,"=","",,500,"ug/L",5,100,100,,,2500,95.1,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,37,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Selenium",".","7782-49-2","N","EP200.8",47.2,"=","",,5,"ug/L",5,100,100,,,50,94.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,20,"AKA",10,5,3
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Silicon",".","7440-21-3","N","EP200.8",1900,"J","",,1000,"ug/L",5,100,100,,,2000,95.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,21,"AKA",2000,1000,620
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Silver",".","7440-22-4","N","EP200.8",4.79,"=","",,1,"ug/L",5,100,100,,,5,95.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,22,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Sodium",".","7440-23-5","N","EP200.8",2410,"=","",,500,"ug/L",5,100,100,,,2500,96.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,23,"AKA",1000,500,300
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Thallium",".","7440-28-0","N","EP200.8",5,"=","",,1,"ug/L",5,100,100,,,5,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,25,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Tin",".","7440-31-5","N","EP200.8",47.7,"=","",,1,"ug/L",5,100,100,,,50,95.3,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,29,"AKA",2,1,0.62
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Titanium",".","7440-32-6","N","EP200.8",48,"J","",,25,"ug/L",5,100,100,,,50,95.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,26,"AKA",50,25,15.5
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Vanadium",".","7440-62-2","N","EP200.8",34.8,"J","",,20,"ug/L",5,100,100,,,40,87,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,28,"AKA",40,20,12.4
"","CCV for HBN 1823580 (MMS/11228","1","","1628211","CCV","","08/05/2021 15:42","08/05/2021 09:36","MMS11228","","","","Zinc",".","7440-66-6","N","EP200.8",47.5,"=","",,10,"ug/L",5,100,100,,,50,95,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"AKA",20,10,6.2
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260D",101,"=","",,0,"%",1,5,5,,,30,101,80,120,,,,,3,"","Volatile GC/MS",90,62,"JMG",0,0,0
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","SW8260D",97,"=","",,0,"%",1,5,5,,,30,97,80,120,,,,,3,"","Volatile GC/MS",90,69,"JMG",0,0,0
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","Benzene",".","71-43-2","N","SW8260D",30,"=","",,0.2,"ug/L",1,5,5,,,30,99.9,80,120,,,,,3,"","Volatile GC/MS",90,1,"JMG",0.4,0.2,0.12
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","Ethylbenzene",".","100-41-4","N","SW8260D",30.6,"=","",,0.5,"ug/L",1,5,5,,,30,102,80,120,,,,,3,"","Volatile GC/MS",90,3,"JMG",1,0.5,0.31
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","o-Xylene",".","95-47-6","N","SW8260D",30.7,"=","",,0.5,"ug/L",1,5,5,,,30,102,80,120,,,,,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","P & M -Xylene",".","P & M -Xylene","N","SW8260D",61.5,"=","",,1,"ug/L",1,5,5,,,60,102,80,120,,,,,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","Toluene",".","108-88-3","N","SW8260D",29.4,"=","",,0.5,"ug/L",1,5,5,,,30,98.1,80,120,,,,,3,"","Volatile GC/MS",90,2,"JMG",1,0.5,0.31
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","Toluene-d8 (surr)",".","2037-26-5","S","SW8260D",101,"=","",,0,"%",1,5,5,,,30,101,80,120,,,,,3,"","Volatile GC/MS",90,68,"JMG",0,0,0
"","CCV for HBN 1823631 (VMS/21023","1","","1628458","CCV","","08/06/2021 14:23","08/05/2021 16:49","VMS21023","","","","Xylenes (total)",".","1330-20-7","N","SW8260D",92.2,"=","",,1.5,"ug/L",1,5,5,,,90,102,80,120,,,,,3,"","Volatile GC/MS",90,63,"JMG",3,1.5,1
"","CCV for HBN 1823635 (MMS/11231","1","","1628498","CCV","","08/06/2021 16:07","08/06/2021 09:57","MMS11231","","","","Zinc",".","7440-66-6","N","EP200.8",50.8,"=","",,10,"ug/L",5,100,100,,,50,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"AKA",20,10,6.2
"","CCV for HBN 1823635 (MMS/11231","1","","1628549","CCV","","08/06/2021 18:00","08/06/2021 10:33","MMS11231","","","","Zinc",".","7440-66-6","N","EP200.8",49.8,"=","",,10,"ug/L",5,100,100,,,50,99.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"AKA",20,10,6.2
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260D",99.6,"=","",,0,"%",1,5,5,,,30,99.6,50,150,,,,,3,"","Volatile GC/MS",90,62,"JMG",0,0,0
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","SW8260D",99.6,"=","",,0,"%",1,5,5,,,30,99.6,50,150,,,,,3,"","Volatile GC/MS",90,69,"JMG",0,0,0
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","Benzene",".","71-43-2","N","SW8260D",30.9,"=","",,0.2,"ug/L",1,5,5,,,30,103,50,150,,,,,3,"","Volatile GC/MS",90,1,"JMG",0.4,0.2,0.12
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","Ethylbenzene",".","100-41-4","N","SW8260D",31.6,"=","",,0.5,"ug/L",1,5,5,,,30,105,50,150,,,,,3,"","Volatile GC/MS",90,3,"JMG",1,0.5,0.31
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","o-Xylene",".","95-47-6","N","SW8260D",31.2,"=","",,0.5,"ug/L",1,5,5,,,30,104,50,150,,,,,3,"","Volatile GC/MS",90,58,"JMG",1,0.5,0.31
"","CVC for HBN 1823631 (VMS/21023","1","","1628457","CVC","","08/06/2021 14:23","08/06/2021 00:20","VMS21023","","","","P & M -Xylene",".","P & M -Xylene","N","SW8260D",62.7,"=","",,1,"ug/L",1,5,5,,,60,104,50,150,,,,,3,"","Volatile GC/MS",90,55,"JMG",2,1,0.62
